标题,Up主,URL链接,播放量,弹幕量,简介,点赞量,投币量,收藏量,分享量,分区,上传日期
【泰拉饭】DT-EX-1至DT-EX-8突袭 摆完挂机 简单好抄,萧然Q,https://www.bilibili.com/video/BV1WapjeiEMt,190.6万,1552,"本视频为为懒人向挂机流攻略，不排斥手动开启的技能但少用，视频里大多数情况都是携带挂机技能的快速摆完的打法，少部分难打的关卡会选择简单好抄的手动打法，用一些决战技等手动技能，非低配攻略。

视频里常用的干员及技能:
ps：视频绝大多数情况都是用的都是永续/点燃/强力击类的挂机技能，手动技能用的非常少，但用的手动技能基本都是可汗玩家很常用的技能，标记出来方便大家专精
【先锋】桃金娘1、德克萨斯1、推进之王2、风笛2、伊内斯123
【近卫】拉普兰德2、山2、煌2、重岳3、棘刺3、玛恩纳3、史尔特尔3、锏3
【重装】临光1/谷米1/黍1/塞雷娅12（视频里用塞雷娅1技能的情况黍1技能绝大部分情况都能替换，现在视频里塞雷娅用2，黍1替换塞雷娅1，更方便大家看技能，省去塞雷娅换技能的时间。一般情况塞1可以替换黍1，少数情况多加个奶也能替换）、星熊2（建议开X模组加防御，平替2级X模组年，下位蛇屠箱或者泡泡开X模组多数情况开开技能也能替换）、泥岩2、号角1
【狙击】能天使3、提丰2、维什戴尔13、水陈3
【术士】澄闪23、艾雅法拉23、伊芙利特2、逻各斯13、小刻2、林13
【医疗】纯烬艾雅法拉13、夜莺23、白面鸮2、苇草3、闪灵2、华法林12、流明13（视频里纯奶绝大多数情况都可以用纯烬艾雅法拉1替换）
【辅助】铃兰23、塑心1、浊心斯卡蒂2、灵知1
【特种】水月1、伊桑1、阿斯卡纶1（地刺干员基本99%情况可以无脑用阿斯卡伦替代）、歌蕾蒂娅1、缄默德克萨斯3、麒麟R夜刀23、温蒂2、老鲤3
用到的干员不止以上这些干员，一些特殊关卡会用奇奇怪怪的干员。
视频里的主力干员基本专三技能等级，一些没有什么专精收益的默认7级
默认带模组，建议常用干员都开个1级，提升很大，如果需要带模组的时候默认1级模组
视频使用的是MuMu模拟器https://a11.gdl.netease.com/MuMuInstaller_3.1.8.0_mkdr-xrqq_zh-Hans_1719974099.exe
网易云歌单：萧然小Q wwa
直播号:萧萧然TAT",3.3万,2.9万,3.3万,959,"['明日方舟迷宫饭联动', '游戏', '手机游戏', '明日方舟', '摆完挂机', '泰拉饭', '游戏攻略', '迷宫饭', '游戏鉴赏家', '泰拉探索协会', '明日方舟UP主应援计划 – 泰拉饭']",2024-09-09 17:03:53
在上海16块只能吃份黄焖鸡，像我这样花却能买来一大盘的快乐,小岳来了24,https://www.bilibili.com/video/BV14Wpte6EdP,119.4万,1632,Not Found,6.7万,2.9万,6.7万,1906,"['打工人的快乐真的很简单', '美食', '美食记录', '美食vlog', '快乐心态', '出租屋记录生活', '打工人下班的快乐', '沪漂', '烟火气息']",2024-09-07 20:20:00
“今天，我不想当老师”,哔哩哔哩弹幕网,https://www.bilibili.com/video/BV1EtHme1ESg,123.2万,521,"今年9月10日是第40个教师节，为何罗翔、林少华等老师突然说“今天，我不想当老师”？
来看看老师们都是怎么说的吧~

感谢",5.9万,5022,5.9万,2331,"['生活', '日常', '教师', '老师', '名师', '教师节祝福', '谢谢老师', '教师节']",2024-09-09 11:00:00
看完PV大伙都乐了！2024年10月新番导视！【泛式】,泛式,https://www.bilibili.com/video/BV1yUp4eeEQ2,177.8万,2.2万,"2024年10月新番全资讯导视。大伙看完PV又哭又笑！

求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连求三连2024年十月新番",15.9万,6.0万,15.9万,9844,"['动画', '动漫杂谈', '搞笑', '恋爱', '原创', '新番', '泛式', 'Re：从零开始的异世界生活', '杂谈', '吐槽', '青之箱', '关于地球的运动']",2024-09-07 18:30:05
我就炫富了，炫富有什么错，六万不算富，才算刚起步,小黑诸鸣,https://www.bilibili.com/video/BV1GapLe2Eyg,70.8万,931,-,9.2万,6544,9.2万,323,"['生活', '出行', '生活记录', '段子', '赚钱']",2024-09-09 09:47:34
有想给我出难题的请将图片发到评论区,隔路脑,https://www.bilibili.com/video/BV1YJpaefEs1,114.6万,2426,-,7.4万,962,7.4万,1305,"['动画', '综合', '灵能百分百', '动漫分析']",2024-09-08 07:52:08
什么！我还能打出来逆风英豪，还是第一次见,磊哥游戏,https://www.bilibili.com/video/BV1okpqeEEhj,89.0万,1484,什么！我还能打出来逆风英豪，还是第一次见,7.3万,2865,7.3万,760,"['游戏', '手机游戏', '王者荣耀']",2024-09-08 20:27:43
深度|| 李世民的军事水平到底恐怖在了哪？,渤海小吏,https://www.bilibili.com/video/BV1HCpneyEnv,63.3万,4395,"1、武德元年（618）四月，李建成和李密分别错失了什么？
2、武德元年，李世民的尚书令在新生的唐政权是个什么权力级别？
3、为什么入隋后尚书省被逐渐边缘化了？
4、李渊的宗室开国封王是什么算计？起到了怎样的效果？
5、突厥为什么反悔了？为什么没有帮薛举？
6、生涯唯一的一次战败，李世民是否真的生病了？
7、李渊错失了怎样的夯实“李唐国父”的机会？
8、李世民第一次“一战灭国”背后恐怖的“经济时间账本”是怎样的？
9、李渊为什么要杀降？
10、李渊封李世民陕东道行台尚书令的算计是怎样的？",3.8万,2.9万,3.8万,1175,"['万物研究所', '知识', '人文历史', '李世民', '李渊', '瓦岗寨', '突厥', '李密', '杨广', '唐朝', '大唐气象', '薛举', '万物研究所·夏日探索计划']",2024-09-10 10:30:00
哈里斯大战懂王！美国总统辩论第二场战前分析,波士顿圆脸,https://www.bilibili.com/video/BV1Kxpje6EMW,98.6万,6351,Not Found,6.2万,5621,6.2万,1248,"['环球资讯站', '资讯', '环球', '社会', '懂王', '哈里斯', '美国大选', '资讯直通车4.0']",2024-09-09 17:24:16
【戴建业】来到钱塘江，品味那些大浪淘沙后留下来的经典,戴建业老师,https://www.bilibili.com/video/BV1G9pjeHEiH,369.9万,576,无数诗人魂牵梦萦的钱塘江，我来了。讲一首冠绝古今的观潮名作，与各位分享。,1.5万,3092,1.5万,742,"['知识', '人文历史', '文化', '人文', '诗词', '文学', '人生', '钱塘江', '白居易', '杭州', '戴建业', '奥迪A8L霍希']",2024-09-10 00:00:00
【吸奇侠】聊《黑神话：悟空》第三回「夜生白露」小动画，谁信善？谁作恶？,吸奇侠,https://www.bilibili.com/video/BV1oipveyEow,60.7万,5389,"详细讲解动画中快到看不清的细节。
到底乡亲们是如何一步一步被忽悠瘸的？
黄眉的逻辑有哪些漏洞？
有什么正道之法能破解？",3.7万,2.7万,3.7万,3357,"['影视', '影视杂谈', '历史', '西游记', '动画', '文化', '影评杂谈', '黑神话悟空', '黑神话天命人来也']",2024-09-08 18:02:15
黑 猴 十 大 折 磨 小 怪【60人票选含内幕】,南云鸟羽,https://www.bilibili.com/video/BV1ycpeeSEuH,87.1万,6232,"若能博列位一乐！烦请点点点点点点点点赞赞赞赞赞赞赞赞支持一下谢谢！
orz我再也不想在850G的4K素材里找自己吃瘪的片段了.......又卡又慢...........

这个月争取一下，还能有一期2042。",5.2万,5959,5.2万,2655,"['黑神话天命人来也', '游戏', '单机游戏', '游戏杂谈', '搞笑', '单机游戏', '游戏', '黑神话悟空', '黑神话', '沙雕', 'Steam游戏', '《黑神话：悟空》8.20 直面天命']",2024-09-08 14:03:21
新生开学 VS 老生开学,进击的金厂长,https://www.bilibili.com/video/BV1zvHQe4EKi,328.2万,3043,点赞投币后果然有好运buff加成～,12.7万,8.3万,12.7万,1514,"['原创搞笑剧情', '生活', '搞笑', '搞笑动画', '短片', '大学', '搞笑', '校园', '开学', '学生', '新生', '金厂长', 'BILIBILI金电视奖']",2024-09-06 17:59:47
蛋仔派对：当着主播呆呆的面放他的第一期黑历史视频，会发生什么,一克麻辣毛蛋儿,https://www.bilibili.com/video/BV16kHdeMEWm,86.4万,88,蛋仔派对：当着主播呆呆的面放他的第一期黑历史视频，会发生什么,4030,773,4030,21,"['蛋仔派对宝藏乐园地图', '游戏', '手机游戏', '游戏实况', '游戏解说', 'eggy爱挤', '蛋仔派对创计划', '蛋仔S19圆月哥特', '竞技游戏', '游戏鉴赏家', '蛋仔派对']",2024-09-08 09:00:00
《静夜灯》，无敌了！,修破赖,https://www.bilibili.com/video/BV14cp4eqE2Q,171.0万,866,-,14.3万,2653,14.3万,4.5万,"['科技', '极客DIY', 'DIY', '黑科技']",2024-09-07 19:13:00
神 佑 之 地,食贫道,https://www.bilibili.com/video/BV1DGHQeGEcK,262.3万,2.8万,Not Found,10.3万,10.5万,10.3万,1.4万,"['秋收九月·美食团圆会', '美食', '美食侦探', '生活', '美食', '4K', '日常', '纪录片', '大宝荐', '出行', '菲律宾', '食贫道', '秋日美食吃喝大赏']",2024-09-06 19:36:53
“国潮包装外卖”大摸底！结果收到后太炸裂了！,穿毛裤的小拉泽,https://www.bilibili.com/video/BV1QyHfeYEci,368.7万,7424,美食测评千人千味，口味仅代表我个人，仅供大家参考！注：封神榜>名士榜>凡人榜>妖魔榜,6.5万,8210,6.5万,2813,"['秋收九月·美食团圆会', '美食', '美食测评', '吃播', '下饭', '差评外卖', '低分外卖', '国潮包装', '炸串', '炸鸡', '外卖', '麻辣烫', '秋日美食吃喝大赏']",2024-09-07 16:50:00
一口气理解宇宙的11个维度！,宇宙壹号,https://www.bilibili.com/video/BV1tjHQezECn,115.9万,1082,-,3.6万,4579,3.6万,1052,"['知识', '科学科普', '科普', '科学', '宇宙']",2024-09-06 19:57:41
真是计划赶不上变化啊,永琪吗,https://www.bilibili.com/video/BV1BBpve5Ecf,57.9万,8764,-,7.5万,1.5万,7.5万,1243,"['生活', '搞笑', '娱乐', '生活记录', '记录']",2024-09-08 16:55:20
《奇 怪 的 开 学 增 加 了 》,绫人太太啊,https://www.bilibili.com/video/BV1MgHfeoENx,194.1万,525,*纯属整活，如有冒犯非常抱歉,22.5万,6768,22.5万,1.1万,"['开学的精神状态belike', '生活', '搞笑', '搞笑', '日语配音', '开学', '配音', '绫人太太啊', '动感潮玩迎新会']",2024-09-07 12:17:35
星期一的白日梦,伽喱柠茶_,https://www.bilibili.com/video/BV1bkp7emEZs,54.4万,100,Bgm：孤独的鸟 - 惘闻,9.4万,2328,9.4万,758,"['UP！原创动画', '动画', '同人·手书', '动画', '原创', '原创动画', '自制', '芊子兔', 'OC', 'Blender', 'UP！原创动画3.0超时空高校季']",2024-09-09 13:59:48
【papi热烈欢迎】焦俊艳女士返场！！,papi酱,https://www.bilibili.com/video/BV1aLpje7Ecf,48.6万,4229,女演员日常生活在用的好东西有这——么多！（确实没想到才过半年她就返场了,6.3万,2.0万,6.3万,1342,"['生活', '搞笑', '演员', '明星', '搞笑', '吐槽', '焦俊艳', '记录', '工作']",2024-09-10 12:00:00
陈翔六点半：你以为的你以为真的是你以为的吗？,陈翔六点半,https://www.bilibili.com/video/BV17UpEeYEWT,142.6万,877,Not Found,4.1万,5084,4.1万,1437,"['B站小剧场', '影视', '小剧场', '法润彩云南', '2024年国家网络安全宣传周云南省活动', 'B站剧情创作人2.0']",2024-09-09 18:52:25
悟空：好好好！都隔这玩我呢？,徐坤大魔王,https://www.bilibili.com/video/BV1SZpqeMEa2,148.3万,158,-,11.4万,779,11.4万,1750,"['搞笑研究所', '动画', '综合', '搞笑', '孙悟空', '西游记', 'cheems', '真实']",2024-09-08 20:36:53
世界上第一部吸血鬼电影请了真的“吸血鬼”来演？,L探员,https://www.bilibili.com/video/BV1kUHDeZEA2,192.9万,335,Not Found,1.8万,1398,1.8万,107,"['万物研究所', '知识', '人文历史', '趣闻', '奇闻', '都市传说', '吸血鬼', '恐怖故事', '未解之谜', '万物研究所·夏日探索计划']",2024-09-06 20:20:22
3岁小女孩用声音震惊了大家！🥹❤️泰坦尼克号主题曲《我心永恒》,广志music,https://www.bilibili.com/video/BV1dKpjepExv,57.4万,641,"《我心永恒》原唱：席琳·迪翁，钢琴家：Emilio ，翻译：广志。
如果你喜欢❤️赶紧关注吧✅",9.4万,4648,9.4万,3557,"['演奏挑战赛', '音乐', '演奏', '唱歌', '快闪', '泰坦尼克号', '钢琴', '席琳·迪翁', '我心永恒', '海外生活', '演奏挑战赛10']",2024-09-09 09:07:27
说谎的人就会爆炸。,晚安Goodnight_,https://www.bilibili.com/video/BV1hjpteLEfG,76.2万,336,Not Found,12.2万,4579,12.2万,3118,"['动画', '综合', '原创动画', '轻漫计划', '恋爱日常']",2024-09-07 18:00:00
强迫戴建业听我朗诵《师说》，倒反天罡！,有山先生,https://www.bilibili.com/video/BV1RJHDemEQs,65.8万,3592,《师说》是唐代文学家韩愈创作的一篇议论文。文章阐说从师求学的道理，讽刺耻于相师的世态，教育了青年，起到转变风气的作用。文中列举正反面的事例层层对比，反复论证，论述了从师表学习的必要性和原则，批判了当时社会上“耻学于师”的陋习，表现出非凡的勇气和斗争精神，也表现出作者不顾世俗独抒己见的精神。全文篇幅虽不长，但涵义深广，论点鲜明，结构严谨，说理透彻，富有较强的说服力和感染力。,4.2万,1.7万,4.2万,2160,"['宝藏老师寻人启事', '知识', '人文历史', '学习', '校园', '高考', '课文', '韩愈', '教师节', '百大', '唐宋八大家', '成都七中']",2024-09-09 12:00:00
做你自己，何须在意他人的眼光#健身氮泵 #健身 #蜕变过程 #生活昏暗但你是自己的光 #俯卧撑挑战,涂艺很努力,https://www.bilibili.com/video/BV18bpeehEzF,68.6万,352,做你自己，何须在意他人的眼光#健身氮泵 #健身 #蜕变过程 #生活昏暗但你是自己的光 #俯卧撑挑战,15.6万,7174,15.6万,887,"['健身整花活儿', '运动', '健身', '励志', '健身', '俯卧撑', '肌肉', '训练', '增肌', '俯卧撑挑战', '蜕变过程', '悬空俯卧撑', '全民暑期健身挑战']",2024-09-08 10:51:25
皇小子打工记（一口气看完）,江九不在线,https://www.bilibili.com/video/BV1W8ptevEQG,103.2万,4,-,2787,701,2787,3,"['bilibili公考季', '游戏', '单机游戏', '白虎', '沙盒游戏', '剧情', '搞笑', '我的世界', '穷小子打工记', '穷小子', '奶水', '300斤大胖子', '2024 bilibili 公考季']",2024-09-07 16:36:27
开局一只猴，装备全靠抢，这一路比取经都难啊！,拓卡帕yo,https://www.bilibili.com/video/BV1zvpvejEhm,109.4万,296,Not Found,2.9万,420,2.9万,56,"['游戏', '单机游戏', '游戏实况', '杨戬', '实况解说', '搞笑', '娱乐', '黑神话悟空', '黑神话', '沙雕', '动作游戏', '如意金箍棒']",2024-09-08 19:10:53
只需30秒，你竟然发明了斗拱 #结构设计 #涨知识 #科普 #斗拱,阿鹏哥哥探结构,https://www.bilibili.com/video/BV1kGpLe8EGp,47.2万,425,Not Found,11.7万,2440,11.7万,873,"['知识', '科学科普', '科普', '结构', '知识科普', '斗拱', '古建筑', '涨知识', '结构设计', '古建筑之美']",2024-09-09 11:37:13
如果我来模仿不同导演的拍摄风格？两天拍了四小段，浅仿，只是浅仿哈！,李如儒也是李蠕蠕,https://www.bilibili.com/video/BV1QyHfeYEfq,128.8万,1258,-,16.2万,7300,16.2万,855,"['B站小剧场', '影视', '小剧场', '郭敬明', '王家卫', '娄烨', '模仿', '短片', '原创', '贾樟柯', '导演', 'B站剧情创作人2.0']",2024-09-07 18:40:00
刚认识vs熟悉后,ssi小许,https://www.bilibili.com/video/BV1rVpLefECk,148.1万,83,-,12.3万,281,12.3万,1274,"['生活', '搞笑', '生活记录', '娱乐', '段子']",2024-09-09 11:49:40
山海经，西王母？黑神话中那些你没注意到的暗线故事 《黑神话：悟空》全面解读04 盘丝岭篇,蓝二烟,https://www.bilibili.com/video/BV1zGpeeGEpP,76.9万,809,"本系列视频，将黑神话悟空的主线剧情、以及游戏内影神图妖怪们的暗线故事，这两个故事侧面融合解析，搭配上西游记原文讲述的当年取经的经历，结合起来整体用讲故事的方式给大家呈现。不图最快，只图每章都做好做细致。如果有什么错误或者漏洞也可以随时告诉我

真是千丝万绪，最难写最难串起来的一期，我成大蜘蛛织网了，最后整理出来效果还可以，还算清楚明了，希望大家喜欢。
感谢你看到这里
如果想要第一时间收到后续更新推送的话
可以点个关注
我是蓝二烟
坚持扩大游戏人口
为每一位轻中重度玩家
以及游戏故事读者服务",3.4万,3382,3.4万,467,"['黑神话悟空攻略在此', '游戏', '单机游戏', '游戏杂谈', '西游记', '游戏解说', '孙悟空', '黑神话悟空', '动作游戏', '游戏鉴赏家', '《黑神话：悟空》8.20 直面天命']",2024-09-08 12:59:34
你化身诺亚人间体 在各个奥特曼副本里拯救世界P13,磷火动漫,https://www.bilibili.com/video/BV18apeebEeH,87.5万,2218,你化身诺亚人间体 在各个奥特曼副本里拯救世界,1.3万,3490,1.3万,98,"['国创', '国产原创相关', '小说', '奥特曼', '原创漫画', '诺亚', '爽文推荐']",2024-09-08 11:02:04
当寝室只有你自己大一(16),孙宁伽Nicole,https://www.bilibili.com/video/BV1dCpqemE2r,103.8万,60,-,13.4万,127,13.4万,181,"['B站小剧场', '影视', '小剧场', '生活', '日常', '短片', '搞笑', '原创', '大学', '校园', '寝室', 'B站剧情创作人2.0']",2024-09-08 20:21:22
中药材造假没有底线，央视曝光熏硫超标枸杞,野生中草药,https://www.bilibili.com/video/BV1h6Hoe4EVd,85.7万,373,-,11.7万,2205,11.7万,3055,"['生活', '三农', '中医', '央视', '健康', '中药材造价', '养生', '底线', '枸杞', '中药', '中药材', '熏硫枸杞']",2024-09-07 08:31:40
我是一颗星球,十里漫漫,https://www.bilibili.com/video/BV15QpteHEw8,98.7万,34,我重生成了一颗星球,5251,843,5251,6,"['国创', '国产原创相关', '动画短片', '原创动画', '科普', '科幻', '二次元', '短片']",2024-09-08 08:30:00
探秘中国武器玩家的军火库！场面太震撼！都有什么枪？,老李船长,https://www.bilibili.com/video/BV1BmpEeAENT,72.8万,2748,点赞到15W！让马哥带我体验国产全自动！兄弟们！记得点啊！,5.7万,8867,5.7万,2186,"['我们的小城游记', '生活', '出行', '高能', '4K', '评测', '搞笑', '生活', '三角洲行动', '出行', '户外', '探店']",2024-09-10 17:05:00
我建议全国高校配套工地自助餐,闪电当然是扔,https://www.bilibili.com/video/BV1yZpYeQE9w,75.0万,515,-,13.2万,621,13.2万,927,"['大学迎新指南', '生活', '搞笑', '搞笑', '动感潮玩迎新会', '食堂', '大学生', '高校', '必剪创作']",2024-09-08 12:23:07
警察丢了枪，后果有多严重，三颗子弹，就是六条人命！,猛虎电影,https://www.bilibili.com/video/BV1wop7eMEja,144.2万,1377,国产悬疑电影《寻枪》,2.9万,731,2.9万,265,"['影视', '影视杂谈', '影视剪辑', '电影剪辑', '国产电影', '电影解说', '悬疑电影', 'B站好片有奖种草']",2024-09-09 21:03:30
震惊！1部电影斩获约163个奖项及提名！敢于直面黑历史，才能拍出好故事！,长片短解,https://www.bilibili.com/video/BV11NpBeYEL2,118.2万,485,《为奴十二年》这样的电影必须要看原片！Solomon Northup本来是一个自由人，以演奏小提琴为生，有一个妻子和两个孩子，生活其乐融融。不料他却被两个白人以为马戏团表演伴奏所骗，去了华盛顿，一觉醒来发现自己成了黑奴。起初他被卖给了Ford先生，在庄园里当奴隶。不久又被卖给了素有“黑奴终结者”之称的Epps先生,2.2万,1660,2.2万,149,"['人人都能聊影视', '影视', '影视杂谈', '美国电影', '电影解说', '高分电影', '奥斯卡最佳', '真实故事改编', '为奴十二年', '传记电影', 'B站好片有奖种草', '人人都能聊影视3.0']",2024-09-08 19:12:22
