标题,Up主,URL链接,播放量,弹幕量,简介,点赞量,投币量,收藏量,分享量,分区,上传日期
对话黑帮老大，马来西亚的三大民族究竟多割裂？,食贫道,https://www.bilibili.com/video/BV1rM4m117sq,104.3万,2.7万,和印度黑帮大哥一起吃鸡喝酒是什么体验,8.9万,10.3万,8.9万,6729,"['炎炎夏日·美食解暑气', '美食', '美食侦探', '美食侦探', '美食', '街头美食', '生活', '纪录片', '4k', '记录', '出行', '食贫道']",2024-08-27 18:00:00
“手机怎么自己摇起来了”,赤兔漫剪,https://www.bilibili.com/video/BV1x4s7e1E3b,126.5万,1806,Not Found,24.9万,3.3万,24.9万,1.8万,"['动画', '综合', '二次元', '动漫', '卡点', '踩点']",2024-08-26 18:52:38
来自劳动人民的智慧 教给你各式各样的绳子打结法！,高先森1988,https://www.bilibili.com/video/BV1A2421o7S7,128.5万,432,-,12.2万,8701,12.2万,1369,"['万物研究所', '知识', '科学科普', '科普', '劳动人民', '绳子', '打结', '智慧', '不同场合', '打结方法', '万物研究所·夏日探索计划']",2024-08-25 23:56:20
"""八戒最是重情义！""",前前前世的陌生人,https://www.bilibili.com/video/BV18U411m7ha,210.7万,868,"感谢审核大大！！！
黑神话悟空yyds",10.7万,9085,10.7万,2083,"['影视神仙剪刀手', '影视', '影视剪辑', '兄弟情', '孙悟空', '黑神话悟空', '黑神话', '神仙剪刀手5.0', '猪八戒', '意难平', '金猴降妖', '八戒', 'B站好片有奖种草']",2024-08-27 12:01:02
我被MC这新生物当猴耍！！,与山0v0,https://www.bilibili.com/video/BV1HZ421K7Ag,137.5万,7720,"游戏版本：1.21.1
地图种子：6921619521975585657
使用光影：ComplementaryReimagined_r2.0.3
重建第一个存档：BV1A24y197GY全生物收容：BV1KP4y127Dd主世界全BOSS收容：BV1aP4y1X7XU",9.9万,5.0万,9.9万,1069,"['游戏', '单机游戏', '我的世界', 'MC', '下饭', '单机游戏', '实况', '实况解说', '游戏视频', '游戏实况', 'Minecraft']",2024-08-27 10:54:39
10元解锁真大圣？月销上万全部好评？保姆级steam免费入宗教学！,游戏达baka,https://www.bilibili.com/video/BV1M4421f7gu,80.5万,702,"风灵月影——
宗门官网：flingtrainer.com
中文官网：https://flingtrainer.com/cn/community/
3DM论坛：https://bbs.3dmgame.com/
N网：https://www.nexusmods.com/

MOD工具整合包——
链接: https://pan.baidu.com/s/10K_lCCnWwVBc4dNGbg4TuQ?pwd=suda 提取码: suda",10.1万,1.3万,10.1万,4218,"['科技猎手', '科技', '软件应用', '单机游戏', '科技', '入门', '技术宅', '教程', 'steam', '黑神话悟空', '白嫖', '风灵月影', '科技猎手2024第2季']",2024-08-28 20:50:48
你们有没有见过被客人坑的理发师？？？,山城小栗旬的理发日记,https://www.bilibili.com/video/BV1ti421z7V7,228.0万,1639,-,17.4万,3012,17.4万,2883,"['出门妆一夏', '时尚', '美妆护肤', 'cos', '山城小栗旬', '剪发不翻车', '肌肉帅哥', '日常vlog', '男生理发', '夏日时髦地图']",2024-08-28 13:00:00
⚡贤侄你怎么又空了⚡,暂离二度,https://www.bilibili.com/video/BV1MFsTeWEfm,226.9万,782,以后我管你叫师弟，你管我叫贤侄，咱俩各论各的,15.4万,3.9万,15.4万,2.1万,"['黑神话被鬼畜了', '鬼畜', '鬼畜调教', '搞笑', '西游记', '鬼畜调教', 'rap', '黑神话悟空', 'chipichipichapachapa', '猪八戒', '鬼畜星探企划']",2024-08-28 17:01:48
“跟着节奏摇晃手机”,清之风a,https://www.bilibili.com/video/BV13RWCebEnS,148.4万,2486,-,29.6万,6.7万,29.6万,3.5万,"['动画', '综合', '火影忍者']",2024-08-25 23:03:55
百家争鸣,阿瘫呀,https://www.bilibili.com/video/BV1RM4m1a7Ho,190.8万,356,Not Found,26.2万,2034,26.2万,2411,"['动画', 'MAD·AMV', '阿瘫']",2024-08-28 17:30:00
我需要一个整齐的队伍！,卢柔伊,https://www.bilibili.com/video/BV1db42177Nx,260.5万,1553,-,43.1万,8241,43.1万,3.0万,"['演奏挑战赛', '音乐', '演奏', '古筝', '音乐', '演奏挑战赛10']",2024-08-25 17:12:06
【时代少年团】《浅炸一下吧！》51:再少年一夏,时代少年团,https://www.bilibili.com/video/BV1Pi421r7SU,173.3万,30.2万,Not Found,8.3万,2.7万,8.3万,3931,"['娱乐', '明星综合', '综艺', '时代少年团']",2024-08-28 18:00:00
这些行为怎么做到全国统一的？,粤知一二,https://www.bilibili.com/video/BV1kf421e7mS,258.9万,1913,你们都是这样的吗？,23.6万,2544,23.6万,664,"['搞笑研究所', '生活', '搞笑', '高能', '广东', '粤语', '搞笑', '郭嘉峰', '全国', '粤知一二', '搞笑研究所2024 5.0']",2024-08-26 20:39:02
虚一直构｜《难不倒的椒师傅》,帕姆的收藏夹,https://www.bilibili.com/video/BV124421f7pg,65.8万,8074,"身边事，大小事，有事就找椒师傅。欢迎收听本期《难不倒的椒师傅》。
 主播：椒丘（CV：陈张太康）
 本节目中的一切人物、故事、设定仅为节目包装，均与《崩坏：星穹铁道》原作无关。",10.3万,2.9万,10.3万,1.4万,"['游戏', '手机游戏', '崩坏：星穹铁道', '崩坏星穹铁道', '崩坏星穹铁道椒丘', '虚一直构', '米哈游', 'miHoYo']",2024-08-28 12:01:26
黑神话悟空就像一块巧克力#抽象艺术#黑神话悟空#黑神话悟空被举报,YJ小九er,https://www.bilibili.com/video/BV1RbsTeYE8V,148.2万,1086,-,22.5万,1455,22.5万,1404,"['生活', '日常', '艺术家', '纹身', '孙悟空']",2024-08-28 15:25:03
一别两百多天，我终于回来了！你们还记得我吗?,迪哥闯世界,https://www.bilibili.com/video/BV1xi421z7F6,148.6万,7980,一别两百多天，我终于回来了！你们还记得我吗?#我的世界 #mc不灭 #多人联机 #迪哥闯世界 #MC,17.3万,4.6万,17.3万,4392,"['万物皆可游戏', '游戏', '网络游戏', '我的世界', '回忆', '1.21版本', '联机生存', '迪哥闯世界']",2024-08-28 21:08:56
“国之盾”！密码界的“女杀手”！,野人少女79,https://www.bilibili.com/video/BV1xT421z7EH,289.8万,2223,Not Found,6.8万,7571,6.8万,910,"['人文历史档案馆', '知识', '人文历史', '行走的人文', '人物故事']",2024-08-26 22:00:25
大伙评价一下我这个吃牛排的动作标准吗？,俞涛不光会做九转大肠,https://www.bilibili.com/video/BV1yW421X75w,179.3万,1197,给刚哥和体德的学员们做个增肌训练,17.8万,2867,17.8万,2653,"['淘宝秒杀真香', '美食', '美食记录', '红烧牛肋排', '大口吃肉', '太香了']",2024-08-28 18:25:14
爆火游戏，居然对孩子有这么大的危害？！,老爸评测,https://www.bilibili.com/video/BV1mZ421578k,113.6万,3368,Not Found,13.7万,8188,13.7万,7023,"['B人开学季，启动！', '生活', '日常', '校园', '游戏', '玩具', '教育', '生活', '育儿', '学生', '烟', '烟卡', '生活万花筒14.0-给生活的planB']",2024-08-28 17:00:00
和大表哥花巨款包下一口深山悬崖老塘，两天两夜都没抽干，血赚还是血亏？,李维刚的日常,https://www.bilibili.com/video/BV1eZ421K7yh,110.6万,5092,-,12.1万,4.1万,12.1万,920,"['美食', '美食侦探', '生活记录', '钓鱼', '挖机', '户外', '捕鱼']",2024-08-27 20:35:44
【原神一条龙全收集】纳塔5.0(成就数406/火神瞳108/石盒120)坚岩隘谷+万火之瓯+踞石山+涌流地/宝箱/涂鸦的裂石/火之印/探索度/原神5.0一条龙,你的影月月,https://www.bilibili.com/video/BV14Z421L7DN,126.0万,1.5万,"本视频包含以下任务：
向星星许愿、嵴锋龙躲猫猫、宝物和收藏家、谎言与约定、踏虹破浪!、寻找神秘岛的人、沉重的翅膀、将夜晚放还于夜晚
宝箱成就总数：406
40个幻写灵，17个限时挑战
108火神瞳+120石盒+8摩拉盒+10玉帛
5.0必做前置任务：
5.0开图主线①：BV1eU411S7fj5.0开图主线②：BV1df421i7JF5.0开图主线③：BV17U411S7ES5.0开图主线④：BV1Xf421i7Yp5.0开图主线⑤：BV134421o7Nh5.0开图主线⑥：BV1HZ421L7rm标点分类：
牛 头=首杀
感叹号=限时挑战/NPC挑战
星 星=可见宝箱(包括怪物守护的宝箱等)
鸡 腿=幻写灵(缺德导航ProMax)
风 车=机关解密
镐 子=挖掘/碎石/隐藏宝箱
鱼 钩=神瞳
全收集物点位电子地图",5.0万,2.8万,5.0万,5219,"['原神5.0游戏攻略', '游戏', '手机游戏', '坚岩隘谷', '涌流地', '5.0一条龙', '万火之瓯', '踞石山', '游戏攻略', '游戏鉴赏家', '原神', '原神高能团', '原神5.0UP主激励计划']",2024-08-28 15:43:54
当MC玩家变得越近越弱，越远越强？,卡慕SaMa,https://www.bilibili.com/video/BV1uU411m7hR,132.3万,3455,"以下是这个题材的完整设定，但是可能受限于一些其中设定，并为了正常的推进流程及视频观感，我们没能在视频里展示出及可能更改了一部分的设定：

众所周知，一个物体离得越远，看起来就越小，而小的东西往往更脆弱，这次生存中，玩家和生物能挖掘或攻击任意距离的物体，但是物体越远就越脆弱，越近就越强大
攻击距离和挖掘判定距离可以调节到极远。

生物距离玩家越远，则对于玩家来说，这个生物血量变少，护甲值也变少，但由于玩家距离生物也越远，这个生物对玩家的伤害也会变高（玩家在生物眼里看起来变小了），反之越近，则血量越高，对玩家的伤害则越低，所以会需要涉及增加生物的仇恨判定范围到极远。需要测试组对接时调整平衡强度，特别是末地部分。

至于方块，由于距离越远，方块看起来就越小，所以距离越远，一次能挖的方块就越多,挖掘速度越快，距离越近就越少越慢

需要预留可实时调节的config指令，进行调节远近导致的效果强度，生物和方块
以及生物仇恨判定距离。
攻击距离。

攻击伤害、挖掘速度、破坏区域与目标相对距离成正比，乘以某个倍率，三种倍率可通过config调整。
实际距离 = 距离 - 负增长距离
实际伤害 = 实际距离 * 伤害倍率（如果实际距离 < 0 则伤害为 0）
以此类推。",11.1万,1.4万,11.1万,577,"['万物皆可游戏', '游戏', '单机游戏', 'MC', '我的世界', '搞笑', '全程高能', 'Minecraft', '经典反转', '近小远大', '沙雕', '生存挑战']",2024-08-28 08:00:00
一个专业的饲养员，第一要素就是跑得快，一定要比鸵鸟跑得快每小时80公里的时速和摩托一样快！,惠老板和鸵鸟,https://www.bilibili.com/video/BV1GnsHeTEtr,380.1万,488,-,12.4万,1647,12.4万,994,"['动物圈', '野生动物', '鹦鹉', '摩托', '鸟']",2024-08-27 10:16:35
如何科学地食用唐僧,芳斯塔芙,https://www.bilibili.com/video/BV1eH4y1F77a,149.2万,5899,什么？某个所谓的科普up主居然不要脸地去给某款抗衰老食品站台了？大家快来批判性地看看是咋回事！,11.4万,7920,11.4万,4075,"['好书好价 读书真香', '知识', '科学科普', '唐僧', '西游记', '科普', '干细胞', '人造肉', '长生不老', '合成生物学']",2024-08-27 17:30:00
噗师傅在高铁上如何打发时间？一时的外向换来一生的内向......,噗噗叽叽__,https://www.bilibili.com/video/BV1rE421c77g,130.8万,1446,Not Found,18.1万,5844,18.1万,7562,"['好美丽的精神状态', '美食', '美食制作', '高铁', '打发时间', 'Vlog', '生活万花筒14.0-给生活的planB']",2024-08-26 17:00:00
它好不容易把自己养大,小琪琪寻宝藏,https://www.bilibili.com/video/BV1kLW2eQEVL,172.4万,827,-,35.9万,4288,35.9万,5047,"['动物圈', '喵星人', '可爱', '喵星人', '猫猫', '小奶猫', '田园猫', '小猫', '叫声', '橘猫']",2024-08-26 11:49:35
热，太热了,小叮当的一家,https://www.bilibili.com/video/BV1Ui421r7f3,166.9万,867,...,13.5万,1604,13.5万,349,"['搞笑研究所', '生活', '搞笑', '原创', '双胞胎姐妹', '搞笑', '小叮当的一家', '搞笑日常', '家庭搞笑', '搞笑研究所2024 5.0']",2024-08-27 14:09:07
谁杀死了向日葵？【这帮植物有点憨】,花生味花生酱,https://www.bilibili.com/video/BV1mE421F7jL,92.5万,5050,"此视频无观看门槛，但看过之前视频系列观感更佳
作为一期剧情短片视频，要想做的好看其实还挺难的，剧情/画面/配音都需要很大的功夫
我对此都付出了很多时间和努力，希望最后的成果，你能看得开心
我们下期植憨再见~",7.2万,1.9万,7.2万,1278,"['万物皆可游戏', '游戏', '单机游戏', '植物大战僵尸', '剧情', '小游戏', '搞笑', '沙雕', '休闲益智']",2024-08-27 17:00:00
搭建一架水滑梯玩水实在是太爽了！,查大本事,https://www.bilibili.com/video/BV1PT421z7cE,275.3万,683,Not Found,2.5万,2935,2.5万,217,"['生活', '搞笑', '生活记录']",2024-08-27 17:01:43
『诡异警示牌』湖泊中有龙形生物出没？是水怪？,L探员,https://www.bilibili.com/video/BV1yZ42157dw,392.4万,162,Not Found,7716,1515,7716,46,"['人文历史档案馆', '知识', '人文历史', '水怪', '冷知识', '奇闻', '行走的人文', '未解之谜', '趣事', '警示牌', '梦核']",2024-08-26 20:17:50
大唐电音！！！中国人不蹦洋迪！！！《护花使者》完整版~,桂梓三弦,https://www.bilibili.com/video/BV1EHsTeuE6q,101.8万,977,大唐电音！！！中国人不蹦洋迪！！！《护花使者》完整版~,15.1万,9750,15.1万,6268,"['音乐', '演奏', '三弦', '非遗', '大唐', '蹦迪', '弘扬国乐']",2024-08-28 15:47:12
“好侄子打不过就跑，悟空的名头咱不要也罢”,AKzツ,https://www.bilibili.com/video/BV1nis7ezEYU,150.0万,199,Not Found,25.3万,7017,25.3万,1159,"['黑神话天命人来也', '游戏', '单机游戏', '悟空', 'ARPG', '游戏CG', '黑神话悟空', '猪八戒', '动作游戏', '《黑神话：悟空》8.20 直面天命']",2024-08-26 17:02:53
大几百的高端法式甜品，在家轻松搞定 ！,雪琦妈妈烘焙,https://www.bilibili.com/video/BV1974y127GM,58.1万,274,"家里自己吃的话就不用淋面了，就单独吃里面的慕斯就很好吃了。做好的慕斯可以直接冷藏一夜第二天吃，或者冷冻冻硬了之后，再放冷藏解冻1-2小时再吃。
想要淋面光亮，巧克力融化就可以了，温度不要太高，充分搅匀之后用料理棒把所有的材料充分的均质乳化一下，它会更加的光亮。
第二天在隔水加热使用的时候也要注意，温度不能太高了，大概40.50度能把它融化就可以了。
淋面之前再用机器均制一下，把里面的气泡排出来，放凉到32度左右，淋到冻硬的慕斯表面即可。
整个过程就是注意两点：1.温度 2.充分乳化混匀（淋面里面的气泡越少越好）",8.7万,3523,8.7万,1163,"['bilibili食界杯', '美食', '美食制作', '慕斯', '美食制作', '甜品', '蛋糕', '烘焙教程']",2024-08-28 20:41:04
当南方人来北方上大学,TOM学长上大学,https://www.bilibili.com/video/BV134421f7yk,110.7万,1101,Not Found,17.4万,2599,17.4万,2526,"['搞笑研究所', '生活', '搞笑', '开学', '大学', '高能', '搞笑', '大学生', '南方人', '北方人', '准大一', '搞笑研究所2024 5.0']",2024-08-27 16:12:21
"黑神话，了解""反派""的故事！善与恶，剧情顶级解析，一二章合集！",Jerryprpr,https://www.bilibili.com/video/BV1JU411m77g,75.7万,1134,感谢天命人的三连关注！,8.2万,6485,8.2万,1657,"['黑神话天命人来也', '游戏', '单机游戏', '孙悟空', '西游记', '黑神话悟空', '火照黑云', '风起黄昏', '金池长老', '虎先锋', '游戏科学', '黄风大圣', '《黑神话：悟空》8.20 直面天命']",2024-08-27 18:52:03
播一天黑神话狂赚85万？别想了，你没机会,蒙蒙土著,https://www.bilibili.com/video/BV1f6W1e1ERB,219.9万,1265,每一份成功都有迹可循，勿做春秋大梦，请厚积薄发,14.7万,5259,14.7万,4266,"['黑神话天命人来也', '游戏', '单机游戏', 'RPG', '孙悟空', 'steam', '黑神话悟空', '黑神话', '动作游戏', 'steam游戏', '游戏鉴赏家', '《黑神话：悟空》8.20 直面天命']",2024-08-26 08:00:00
黑神话悟空 第六期,鲤鱼Ace,https://www.bilibili.com/video/BV1Xr421K78R,109.8万,4.4万,"猪八戒登场
黑神话悟空 第六期",4.6万,2.1万,4.6万,598,"['黑神话天命人来也', '游戏', '单机游戏', '搞笑', '黑神话悟空', '鲤鱼', '《黑神话：悟空》8.20 直面天命']",2024-08-27 17:10:57
不灭亦不休 ~大圣一去，花果山整个都变了~~,九山山就是我啦,https://www.bilibili.com/video/BV1eSsKecE9T,110.6万,406,昔日的花果山~~昔日的大将~~变喽~,18.8万,1857,18.8万,1509,"['游戏', 'GMV', '单机游戏', '游戏', '黑神话悟空', '黑神话']",2024-08-28 18:38:33
【苏新皓｜4K直拍】一天一天 直拍 “爱你的人会来救你”,JUSTSU_苏新皓,https://www.bilibili.com/video/BV1yAsxePEpf,46.1万,1.5万,"#苏新皓 个人翻跳舞台 一天一天 

同样的舞台 两天传递的是不同的感情
苏新皓永远热爱舞台 希望努力的人终能有回报
希望小苏永远能在舞台上发光 出道快乐",4.1万,4.7万,4.1万,8334,"['和苏新皓一起上岸', '音乐', '音乐现场', '演唱会', '饭拍', 'TOP登陆少年', '直拍', '苏新皓']",2024-08-27 18:33:01
