标题,Up主,URL链接,播放量,弹幕量,简介,点赞量,投币量,收藏量,分享量,分区,上传日期
关于我342满级了，才过第一章这件事  《马喽传》第二集,龙大井,https://www.bilibili.com/video/BV1oGH5e2EtQ,179.2万,3046,新人UP请多指教,8.9万,4.3万,8.9万,4969,"['黑神话天命人来也', '游戏', '单机游戏', '搞笑', '黑神话悟空解析', '黑神话悟空教学', '黑神话悟空整活', '黑神话悟空结局', '黑神话悟空搞笑', '马喽传', '黑风山棍神', '龙大井', '《黑神话：悟空》8.20 直面天命']",2024-08-30 14:03:45
六年前解散后自费拍摄！FIESTAR You're pitiful【可怜】韩文版MV,pcyxjy,https://www.bilibili.com/video/BV1mz421e7nT,58.1万,776,yt,8.1万,1.0万,8.1万,2894,"['音乐', 'MV', 'FIESTAR']",2024-08-31 13:22:52
AI挑战黑神话！死亡1000次，我训练的AI终于击败了首个BOSS【图灵计划10】,图灵的猫,https://www.bilibili.com/video/BV1qE421c7mU,81.6万,1452,这次开发从6月份开始筹划，中间差点没坚持不下去。这里也感谢项目组同学，特别是,4.8万,1.5万,4.8万,1.6万,"['黑神话悟空视频创作', '科技', '计算机技术', 'AI', '人工智能', '黑神话悟空', '黑神话', '强化学习']",2024-09-02 12:10:59
黑猴上线后连续11天营收过2000 开店三年真要回本了？,某天的游戏小屋,https://www.bilibili.com/video/BV17S421Q7EQ,99.1万,2663,弄完视频我才发现忘记说回没回本的事了 下期视频说吧嘿嘿 马上快要开店三周年了 到时候可能会出一个年度总结视频最后感谢大家投币点赞。,5.2万,4.3万,5.2万,1133,"['抓住夏天的尾巴', '生活', '日常', '主机游戏', '四驱兄弟', '生活记录', '创业', '黑神话悟空', '某天的游戏小屋', '咖啡店', '必剪创作', '生活万花筒14.0-给生活的planB']",2024-08-31 18:43:56
《别吵☝️我在烧烤🔥》,流萤Zz,https://www.bilibili.com/video/BV1u2421o7s9,68.7万,1782,"其实答对了很多，又被我恶意剪辑掉了
感谢大火陪我烧烤（按出场顺序排列）

玛拉妮@六二二同学w 
克洛琳德@阿昭Akira 
可莉@一筐阿宝子 
女仆荧@病院坂saki 
原皮荧@河野华 
猫猫荧@害羞7 
小蓝牌板栗饼@真栗 
自由魂@自由魂儿儿儿 
火神@蛋黄mayo_ 
霄宫@坂坂白 
林尼@特效小哥studio 
科莱@_彼晨又在偷懒 
琳妮特@腥味猫罐 
水神@丝言不吃包子 
空@非自然苏打 
多莉@baka爱 
凯瑟琳@瞎秋",7.9万,2396,7.9万,1759,"['在整一种很新的活', '生活', '搞笑', '搞笑', '漫展', 'Cosplay', '原神', '原神fes', '搞笑新星训练营2024 3.0']",2024-09-01 11:15:00
《脚滑の男人》,伤心欲茄222,https://www.bilibili.com/video/BV1ri421r7SB,99.7万,1182,-,14.3万,7175,14.3万,7096,"['搞笑研究所', '生活', '搞笑', '搞笑', '八嘎', '搞笑研究所2024 5.0']",2024-08-31 17:58:40
究极无敌难狗生存!当你开局只有「3滴血」!!?丨MITE打破一切 第六期,马里奥红叔,https://www.bilibili.com/video/BV1cE421c7mK,101.2万,6193,"超级无敌难狗生存来了！！！
由于这个包难度很高！如果喜欢这个系列可以多多三连支持我们！点赞过15w加速摇人录制下一期！！！",15.2万,3.9万,15.2万,597,"['整点电子榨菜', '游戏', '单机游戏', 'MC', '单机游戏', '沙盒游戏', '我的世界', '搞笑', 'Minecraft', '生存挑战', '主播', '沙雕']",2024-08-31 08:20:00
全网首发！带女友去黑神话悟空取景地，现场打游戏！结果上电视了....,三十六贱笑,https://www.bilibili.com/video/BV1tb42147TN,95.7万,1902,这次也要感谢,8.6万,1.6万,8.6万,2912,"['跟着悟空游山西', '生活', '搞笑', '整蛊', '搞笑', '情侣', '女友', '恶作剧', '黑神话悟空', '黑神话', '三十六贱笑', '我玩黑神话悟空belike']",2024-08-31 11:30:00
复刻迪拜巧克力，这也太简单啦！开心果脑袋狂喜,神奇海挪,https://www.bilibili.com/video/BV1tH4y1F7yP,170.1万,1104,第一次做巧克力，味道意外的不错！(●'◡'●),3.9万,3344,3.9万,559,"['bilibili食界杯', '美食', '美食制作', '美食教程', '甜品', '美食', '甜点', '美食制作', '烘焙', '巧克力', '美食vlog', '美食复刻']",2024-09-01 19:00:00
王皓专访：谁懂啊，参加个奥运回来被盟主踢了,战火勋章,https://www.bilibili.com/video/BV1frHYezEow,129.8万,521,"他来了他来了！
王皓教练终于带着他的游戏名称走来了！
顶级战术家——22区【白告是王】请求一战！
想知道王皓如何跟战火勋章结缘？
想知道冠军教练的独家战术？
视频中将一一揭秘！",7.1万,6162,7.1万,671,"['运动', '竞技体育', '乒乓球', '奥运会', '体育', '战火勋章', '王皓']",2024-09-01 16:05:40
仙佛吃人  以妖炼丹！？《黑神话：悟空》第四章究竟讲了什么故事？！（P4 曲渡紫鸢）,虾堡的游戏人格,https://www.bilibili.com/video/BV12i421r7WW,109.0万,3732,"游戏：《黑神话 悟空》
第四章来啦！大家久等了 不好意思！
有钱了我一定要换一个新电脑 导出压缩要五个小时5555555555
喜欢的话记得给一个三连吧5555",3.4万,1.5万,3.4万,1591,"['黑神话天命人来也', '游戏', '单机游戏', '游戏', '剧情', '单机游戏', 'STEAM', '黑神话悟空', '黑神话', '游戏鉴赏家', '《黑神话：悟空》8.20 直面天命']",2024-08-31 13:47:48
开学选到这几个黄金床位，大学四年能爽翻,大明白李淑芬,https://www.bilibili.com/video/BV1y4421o7Qc,630.3万,155,Not Found,2.6万,4680,2.6万,339,"['动画', '同人·手书', '漫画', '科普', '冷知识', '干货', '奇葩舍友', '涨知识', '学生党', '大学生']",2024-08-30 18:03:44
黑神话悟空 无头战歌《陕北说书》 豪华典藏无损版,冈部伦太郎·,https://www.bilibili.com/video/BV1PXH3eXE9C,137.5万,820,"黑神话悟空 无头战歌《陕北说书》 可开Hi-Res效果 豪华典藏无损版
第二章的开篇王炸     太有感觉了当他出来的时候每次都很惊艳！ 说书的加入让游戏的艺术成分更上一层楼！ 
喜欢的小伙伴可以 点赞 投币 关注 非常感谢各位的支持！
祝大家生活幸福~游戏快乐~",5.2万,1.1万,5.2万,7141,"['黑神话天命人来也', '游戏', '单机游戏', '游戏音乐', '孙悟空', '西游记', '黑神话', '黑神话悟空攻略', '猪八戒', '大闹天宫', '西天取经', '游戏科学', '《黑神话：悟空》8.20 直面天命']",2024-08-30 04:07:10
31人合奏《黑神话:悟空》完整版主题曲,爱音乐的三丈,https://www.bilibili.com/video/BV1Z74y127cb,51.9万,1592,"弦乐：山泽乐团
弦乐监制/指挥：陈弘达
小提琴：程小萌 罗希 马骁骏 孟思彤 王棠萍 徐家豪 郑恒
中提琴：顾思瑶 林伊婕 喻舒瑾
大提琴：丁果果 范晶婧 李檩子 蔡正扬
低音提琴：孙立
制谱：魏理渊
弦乐录音：吴廷辉 焦磊
特别鸣谢：惊奇空间NOVASPAXE
演唱：潘杭苇
长号：谢亦杉
小号：余骞琨
大鼓：高均
架子鼓：高均
唢呐：姜峰
埙：王丽尼
长笛：王丽尼
竹笛：王丽尼
二胡：周渝
琵琶：陈奕含
笙：王世杰
扬琴：章文婷
古筝：王雨婷
贝斯：靳锋
三弦：唐舰
吉他：唐舰
编曲：唐舰
后期：唐舰",4.3万,4.3万,4.3万,3553,"['音乐', '演奏', '完整版', '悟空', '合奏', '主题曲', '演奏', '黑神话悟空', '黑神话']",2024-08-31 11:00:00
不用开火也能成为拌饭仙人？懒人一周10元下饭菜,茄猫的罐头,https://www.bilibili.com/video/BV1YW421X7Vd,230.8万,357,-,7.2万,1.8万,7.2万,5384,"['bilibili食界杯', '美食', '美食制作', '懒人食谱', '美食制作', '一人食', '不开火料理', '穷鬼拌饭', '夏日解暑菜', '下饭菜', '拌饭']",2024-08-29 18:20:47
手办不够放，于是买了套房,网友小起,https://www.bilibili.com/video/BV1FZHuerEcA,82.0万,8953,花了一周整理完了新柜子，开心w,19.5万,1260,19.5万,1.5万,"['手办模玩？手办模玩！', '生活', '手工', '初音未来', '五更琉璃', '物语系列', '手办模玩', '手办', '手办柜', '盒蛋', '手办墙']",2024-08-30 13:15:00
看到我在红方一楼，我啪的一下就进去了,磊哥游戏,https://www.bilibili.com/video/BV1ET421z7pK,91.3万,1497,看到我在红方一楼，我啪的一下就进去了,8.1万,3278,8.1万,982,"['游戏', '手机游戏', '王者荣耀', '鸡爪流']",2024-09-01 22:49:08
告诉我，谁是残血,尴尬的铁根er,https://www.bilibili.com/video/BV1AE421c78v,155.4万,1891,Not Found,7.0万,1925,7.0万,311,"['游戏', '手机游戏', '项羽', '极限反杀', '搞笑', '王者荣耀', 'MOBA']",2024-09-01 17:30:00
想去健身但是被坏人威胁了,只因宝宝儿,https://www.bilibili.com/video/BV1Vz421q7KB,165.8万,927,-,9.4万,1127,9.4万,782,"['养生人用美团买药省巨款', '生活', '搞笑', '美食', '搞笑', '美团买药', '快递电商', '自律', '抽象', '蛋白粉', '增肌', '整活']",2024-08-31 20:17:43
黄风岭八百里，全是耗子架大狙!【黑神话沙雕小剧场】,-阿基同学,https://www.bilibili.com/video/BV1dE421F7n2,80.5万,584,"求个三连~

出演
无头僧：广普佬
其余：阿基
小妖怪、“虎先锋”、黄风大圣：",9.1万,3904,9.1万,921,"['黑神话悟空精彩配音', '动画', '同人·手书', '悟空', '黑神话悟空', '黑神话', '广普佬', '我来助你', '阿基', '寅虎', '广智', '恩缇']",2024-08-31 18:00:00
挑战全网最高观赏性！无UI无伤二郎神（禁神通）【黑神话:悟空】,-撩人心-,https://www.bilibili.com/video/BV1YjHGeTE6Z,77.3万,1690,"历经37小时，我终于做到了！这番顶级的视听体验，我想分享给每一位天命人！
为了保证观赏性，关闭了UI，同时也尽量让杨戬的大部分招式都演出完之后再处理，但这样做的代价就是难度直线飙升。只有小部分超长连段派生的招我提前识破重棍打断了，希望不会太影响观感。
唯一美中不足的地方，可能就是我的设备性能瓶颈了，只能把贴图质量开到影视级，其他都只能高，再高就得爆显存了，还请见谅。
如果看得开心，不妨给我个一键三连，你们的支持就是我更新最大的动力！",5.6万,3.4万,5.6万,8849,"['黑神话天命人来也', '游戏', '单机游戏', '杨戬', '游戏', '单机游戏', '国产游戏', '无伤', '二郎神', '黑神话悟空', '二郎显圣真君', '必剪创作', '《黑神话：悟空》8.20 直面天命']",2024-08-30 11:50:38
厨师猫精彩视频合集！,喵大厨Puff,https://www.bilibili.com/video/BV1DvnZeoESB,240.3万,0,-,1621,328,1621,2,"['动物总动员', '动物圈', '喵星人', '萌宠', '喵大厨', '动物总动员-我的宠物不一样']",2024-08-31 15:40:30
老师的教案赶得不容易，所以你们的开学作业必须狠狠地查！,蔡老师丫,https://www.bilibili.com/video/BV1uonoe9EAY,66.0万,775,老师的教案赶得不容易，所以你们的开学作业必须狠狠地查！,12.1万,328,12.1万,1774,"['我的秋招“脱颖而出”秘诀', '生活', '日常', '小视频']",2024-08-31 18:14:01
冰岛海上寿司船，轮船拖网拉海鲜，海胆扇贝随便炫,Yooupi食途,https://www.bilibili.com/video/BV17r421T7RM,88.1万,4734,"冰岛海上寿司船，轮船拖网拉海鲜，海胆扇贝随便炫！

大家都吃过寿司船，但海上现捕现捞海鲜制作寿司的轮船，你见过吗？今天Yooupi将沿着冰岛一号公路，一路向西，途径海豹观测点，然后尝尝以臭闻名的冰岛特色美食鲨鱼肉，最后去到西部峡湾，去感受一次真正的海上寿司船。我们会乘坐大型轮船出海，在海中下网捕捞海鲜，船员们把新鲜的海胆和扇贝搭配简单的酱油和芥末提供给食客！又是快乐吃海鲜的一天！
更多有趣海外视频，记得关注Yooupi食途，每周六更新。",5.2万,1.7万,5.2万,1622,"['炎炎夏日·美食解暑气', '美食', '田园美食', '搞笑', '寿司', '冰岛', '海鲜', '赶海', '三农', '海胆', '户外', '田园美食']",2024-08-31 16:20:00
【纯享版】游泳队演唱《孤勇者》,央视新闻,https://www.bilibili.com/video/BV19f421e7Cc,50.9万,4550,Not Found,6.2万,7525,6.2万,2.2万,"['音乐', '音乐现场', '孤勇者', '游泳队', '奥运健儿']",2024-09-01 21:03:30
这是一个喝多了的决定！去看看十一年前的地方！,敬汉卿,https://www.bilibili.com/video/BV1pE4m197uE,111.6万,2714,Not Found,7.1万,2.2万,7.1万,1068,"['随手记录我的生活碎片', '生活', '日常', '幽默', '生活记录', '奇葩', '怀旧', '挑战', '工厂', '职校', '打工', '敬汉卿', '生活万花筒14.0-给生活的planB']",2024-08-31 10:53:44
《N命速通》茧中蚕！亿！镜！到！底！,叶开叶师傅,https://www.bilibili.com/video/BV1er421T7KH,78.0万,1471,游戏名：茧中蚕,3.7万,2390,3.7万,454,"['推荐宝藏游戏', '游戏', '单机游戏', '恐怖游戏', '茧中蚕', '亿镜到底']",2024-09-01 16:49:26
万众期待的从众挑战返场啦！,陈嘉伦整个路人,https://www.bilibili.com/video/BV1sU411S7Tx,86.8万,271,-,14.4万,857,14.4万,5378,"['原创搞笑剧情', '生活', '搞笑', '生活记录', '娱乐', '挑战', 'BILIBILI金电视奖']",2024-08-31 19:35:57
一位女性服用寄生虫卵来减肥，这是她的大脑发生的变化,Chubbyemu,https://www.bilibili.com/video/BV1mM4m1a7mU,114.2万,1.3万,"A Woman Ate Tapeworm Eggs To Lose Weight.
This Is What Happened To He Brain.
https://youtu.be/XAXfqISRZT4?si=5Bi1DkoCuyFqvJhr
Chubbyemu
2024年8月28日发布
演员表：
赵森屿 饰 病人TE
郭翔宇 饰 医生甲
陈子慧 饰 医生乙
灯光师: 张巍
其他参演人员：王旭 吴章琳 安迟阙
本视频的演绎片段均在上海市星希片场拍摄
神秘链接：https://www.ajtmh.org/view/journals/tpmd/106/2/article-p710.xml",6.0万,8613,6.0万,9235,"['万物研究所', '知识', '科学科普', '寄生虫', '4K', '科普', '大脑', '知识', '健康', '医学', 'Chubbyemu', '万物研究所·夏日探索计划']",2024-08-31 12:00:00
黑神话悟空，但是武侠形态摄影猿,摄影师游隼,https://www.bilibili.com/video/BV1Gcs3euEzT,311.3万,623,抹茶巴菲豪赤,20.0万,1.1万,20.0万,4453,"['黑神话天命人来也', '游戏', '单机游戏', '孙悟空', '悟空', '机械键盘', '武侠', '摄影', '游戏集锦', '黑神话悟空', '黑神话', '沙雕', '《黑神话：悟空》8.20 直面天命']",2024-08-29 01:19:12
处+闺+蜜+吗=？,蒜偷小狗八,https://www.bilibili.com/video/BV1xW421Q7XY,102.6万,797,看完视频，全世界的闺蜜都吻了上来,2.7万,776,2.7万,4484,"['UP！原创动画', '动画', '同人·手书', '原创动画', '搞笑', '手书', '闺狗', '闺蜜', '抽象', '甜死人不偿命', '发癫', '恋爱小故事', 'UP！原创动画3.0超时空高校季']",2024-08-31 18:00:00
朋友说她指到什么穿什么..,捏碳碳碳碳,https://www.bilibili.com/video/BV11x4y1s7Y7,76.2万,183,"我是碳碳！接下来为您隆重介绍，""捏碳小剧场""首次装扮！
装扮地址：https://www.bilibili.com/blackboard/activity-Mz9T5bO5Q3.html?id=223248001&type=suit&from=banquan里面一共包含花花碳碳的超绝主题图，25张表情包，动态空间背景，可爱的进度条，点赞动画，B站主题，等等等等！我真的做了很久很久很久很久很久QAQ！喜欢的话请不要错过，永久收藏吧吧吧吧爸爸爸！

捏碳家永远不是只有碳碳花花，还有一直以来支持着我们的你，再次谢谢支持! 碳碳花花永远永远爱你。",11.4万,3073,11.4万,299,"['奇妙动画剧场', '动画', '同人·手书', '情侣', '搞笑', '搞笑动画', '动画短片', '日常', '逗比', '手书', '捏碳', 'MEME', '动画嘉年华2024·无限同人']",2024-08-31 17:00:00
科技公司在全国合法贩毒，全社会共同完成的犯罪,迷因水母,https://www.bilibili.com/video/BV1zS42197Sv,77.1万,5459,"故事开始于世纪初，美国爆发大规模阿片类药物滥用，造成40多万人死亡。如此巨大破坏的背后，是社会各方共同酿成的罪行。也许你听说过这件事，但背后的复杂程度仍超出你想象。

制作名单
导演丨飞飞
文本丨飞飞
调研丨飞飞 瑶瑶
分镜丨飞飞
绘制丨丹丹 羊羊 小易 飞飞
动效丨肖某 木木
旁白丨韬韬
剪辑丨飞飞
运营丨瑶瑶 华子 韬韬

参考资料
[美]山姆·昆诺斯. 梦瘾:美国阿片类药物泛滥的真相[M]. 邵庆华、林佳宏译. 上海译文出版社2011年版.

OPINION AND ORDER: UNITED STATES OF AMERICA v. THE PURDUE FREDERICK COMPANY, INC., ET AL.In The United States District Court For The Western District Of Virginia Abingdon Division. Available from:https://www.vawd.uscourts.gov/OPINIONS/JONES/107CR00029.PDF

The Purdue Frederick Company, Inc. and Top Executives Plead Guilty to Misbranding Oxycontin; Will Pay Over $600 Million.News Release United States Attorney's Office Western District of Virginia. Available from:https://media.defense.gov/2007/May/10/2001711223/-1/-1/1/purdue_frederick_1.pdf 

John L. Brownlee's personal page: https://www.hklaw.com/en/professionals/b/brownlee-john-l
Attorney General James Helps Shut Down Purdue Pharma, Secures $4.5 Billion from Sackler Family for Role in Fueling Opioid Crisis: https://ag.ny.gov/press-release/2021/attorney-general-james-helps-shut-down-purdue-pharma-secures-45-billion-sackler

Justice Manual. U.S. Department of Justice. Available from: https://www.justice.gov/jm/justice-manual


背景音乐
Feel Good Inc. - Luca Stricagnoli
Take Me Home Country Roads - Craig Duncan
Mona Da Vinci - Tangerine Dream
Replicants (Original Mix) - M.A.D.E.S
Syren - Anyma; Rebūke
2077 (Original Mix) - M.A.D.E.S
SATOR - Ludwig Göransson
Never Looking Back - P.T. Adamczyk
The Grounder - Roman P
TAKE ME HOME,COUNTRY ROADS - 绫戸智恵",9.6万,4.4万,9.6万,4286,"['人文历史档案馆', '知识', '人文历史', '奇闻', '美国', '原创动画', '普渡制药', '行走的人文', '资本', '禁毒', '成瘾', '奥施康定', '阿片类']",2024-08-30 21:38:43
【大虾沉浸式试车】上汽大众ID.3 聪明款👉快来快来～带你沉浸式体验！,大虾试车真香,https://www.bilibili.com/video/BV11E4m197T5,308.8万,2755,"25款大众ID.3 极智版（指导价：14.79W）以实际成交价为准 
电动机：纯电动 170马力
变速箱：电动车单速变速箱 
驱动方式：后驱
续航里程（CLTC）：450km 
电池容量：52.8kWh
整车质量：1760kg",9.2万,1857,9.2万,3239,"['汽车', '购车攻略', '大众ID.3', '沉浸式试车', '大虾试车真香', 'ID.3聪明款', '大众', '上汽大众']",2024-08-29 11:00:00
当代外卖员学历大赏7,鹏程哥你行不行,https://www.bilibili.com/video/BV1wzHceQE3S,92.5万,80,朋友们！这是我最后一次黑土木！,13.1万,726,13.1万,2169,"['生活', '搞笑', '外卖小哥', '外卖']",2024-09-01 12:00:00
找五个不同风格的博主来剪辑同一段素材，他们做出来的视频会有什么区别呢？,清酒好可怜,https://www.bilibili.com/video/BV1o2421Z7WC,79.6万,1283,本期视频点赞投币过3W更新下期！然后大家有想看的博主或者视频风格也可以积极在评论区留言，说不定下一期就做你的提议哦！,4.6万,3946,4.6万,1151,"['游戏', '电子竞技', '剪辑大赛']",2024-09-01 12:00:00
这是空气墙陷阱！,幕川北,https://www.bilibili.com/video/BV17W421X7AV,67.3万,1231,"叮咚~抓住假期的小尾巴，九月的第一期视频！！！
八月有很长时间没更新原因是因为回家了一趟，这里给大家磕一个！
我绝对是史上第一个将雪块活扳门运用到陷阱中的人，成功率很高，推荐大家都可以去试试！
也求大家务必点个关注，希望能到达190万粉拉/(ㄒoㄒ)/
 本期视频三连总数突破三万，光速更新下一期！！！
最后感谢您的收看！",7.2万,4195,7.2万,219,"['万物皆可游戏', '游戏', '单机游戏', '实况解说', '游戏集锦', '游戏实况', '游戏解说', '我的世界', '搞笑', '游戏', '单机游戏', '单机联机']",2024-09-01 10:00:00
贺建奎老师请回答：你还搞什么科研？,耿同学讲故事,https://www.bilibili.com/video/BV1Y1421t7vY,104.7万,6936,Not Found,8.6万,2.2万,8.6万,4902,"['社会观察局', '知识', '社科·法律·心理', '研究生', '伦理', '大学', '科研', '基因编辑', '贺建奎', '请回答这个时代3.0']",2024-08-30 22:04:43
【冰封雪谷400杀】摆完挂机 简单好抄,萧然Q,https://www.bilibili.com/video/BV1XPHBegE8J,86.0万,690,"本视频为为懒人向挂机流攻略，不排斥手动开启的技能但少用，视频里大多数情况都是携带挂机技能的快速摆完的打法，少部分难打的关卡会选择简单好抄的手动打法，用一些决战技等手动技能，非低配攻略。

视频里常用的干员及技能:
ps：视频绝大多数情况都是用的都是永续/点燃/强力击类的挂机技能，手动技能用的非常少，但用的手动技能基本都是可汗玩家很常用的技能，标记出来方便大家专精
【先锋】桃金娘1、德克萨斯1、推进之王2、风笛2、伊内斯123
【近卫】拉普兰德2、山2、煌2、重岳3、棘刺3、玛恩纳3、史尔特尔3、锏3
【重装】临光1/谷米1/黍1/塞雷娅12（视频里用塞雷娅1技能的情况黍1技能绝大部分情况都能替换，现在视频里塞雷娅用2，黍1替换塞雷娅1，更方便大家看技能，省去塞雷娅换技能的时间。一般情况塞1可以替换黍1，少数情况多加个奶也能替换）、星熊2（建议开X模组加防御，平替2级X模组年，下位蛇屠箱或者泡泡开X模组多数情况开开技能也能替换）、泥岩2、号角1
【狙击】能天使3、提丰2、维什戴尔13、水陈3
【术士】澄闪23、艾雅法拉23、伊芙利特2、逻各斯13、小刻2、林13
【医疗】纯烬艾雅法拉13、夜莺23、白面鸮2、苇草3、闪灵2、华法林12、流明13（视频里纯奶绝大多数情况都可以用纯烬艾雅法拉1替换）
【辅助】铃兰23、塑心1、浊心斯卡蒂2、灵知1
【特种】水月1、伊桑1、阿斯卡纶1（地刺干员基本99%情况可以无脑用阿斯卡伦替代）、歌蕾蒂娅1、缄默德克萨斯3、麒麟R夜刀23、温蒂2、老鲤3
用到的干员不止以上这些干员，一些特殊关卡会用奇奇怪怪的干员。
视频里的主力干员基本专三技能等级，一些没有什么专精收益的默认7级
默认带模组，建议常用干员都开个1级，提升很大，如果需要带模组的时候默认1级模组
视频使用的是MuMu模拟器https://a11.gdl.netease.com/MuMuInstaller_3.1.8.0_mkdr-xrqq_zh-Hans_1719974099.exe
网易云歌单：萧然小Q wwa
直播号:萧萧然TAT",3.8万,2.1万,3.8万,1292,"['整点游戏攻略', '游戏', '手机游戏', '明日方舟', '摆完挂机', '冰封雪谷', '游戏攻略', '游戏鉴赏家', '剿灭作战', '泰拉探索协会', '整点电子榨菜']",2024-09-02 06:19:20
【光遇】今天当冥龙,Sky光遇轩轩,https://www.bilibili.com/video/BV1VfHAe2EaC,105.6万,197,-,10.7万,336,10.7万,5014,"['游戏', '网络游戏', '光·遇']",2024-09-01 12:44:35
