标题,Up主,URL链接,播放量,弹幕量,简介,点赞量,投币量,收藏量,分享量,分区,上传日期
【崩坏3同人大电影】琪亚娜的毕业典礼,帷幕VMovie,https://www.bilibili.com/video/BV13spneoEcN,34.3万,2029,"很开心终于能有机会创作一次属于我们自己的崩坏3，我们陪伴了琪亚娜一起走过了8年的时间！
任何一段旅途都有结束的时候…琪亚娜，毕业快乐！
最初带给我们的那份感动，其实并不会随着时间的流逝逐渐远去，她们会成为一颗星星永远的围绕在我们身边！
毕业这是一个结束，但这也是下一个开始！
祝崩坏3八周年快乐！今天的崩坏3是无敌的！让我们一起为世界上所有的美好而战！
崩坏不倒，陪你到老！
永远喜欢琪亚娜！

＜核心主创制作名单＞：
【企划】】：帷幕VMovie
【总监督】：多刺、时刻
【总统筹】：爬丝
【总内容监修】：Sky
【脚本/分镜】：绘相工作室
【人物设计】：玛格南、十七
【绘画】：Sky、梦生、貂貂、Ghost、马格南、十七、白十一
【绘画协力】：左手怪、工藤锋、葱油大饼、雯雯、六辙、黎子、铁汁
【视频后期】：七云、柚子

＜配音团队名单＞：
【配音团队/配音导演】：@CV小鱼干 团队
【琪亚娜配音】：武暮
【识之律者配音】：黑特
【符华配音】：乐小彤
【芽衣配音】：凌寒君
【德丽莎配音】：言已微、杨安深
【布洛妮娅配音】：越真
【罗莎莉亚配音】：越真
【莉莉娅配音】：赵灵泽
【希儿配音】：三方方
【姬子配音】：若舞
【薇塔配音】：北落潇潇
（上述角色与STAFF排名不分先后）

＜二维逐帧动画制作名单＞：
【制作】：鲲鲲动画工作室
【制片】：溟南
【演出】：山丘一伯
【作监】：冰绛
【制作进行】：柴田九郎
【一原】：冰绛、YUYA鱼冴、贾欣瑶、叶子
【二原】：冰绛、YUYA鱼冴、贾欣瑶、叶子、赵家仪、悦夕
【动仕】：冰绛、贾欣瑶、叶子、赵家仪、悦夕、贝壳、活着暴富、物玄、十时石、元宵、李小存
【动仕检查】：柴田九郎
【动画摄影】：skxy

（帷幕VMovie是一家以手书、PV、动画等二次元原创企划的综合性团队）
（如果您有合作、商务需求，或者想加入我们，欢迎戳我们的动态查看相关信息哟~！）",6.0万,1.1万,6.0万,1689,"['崩坏3周年环游记', '动画', '同人·手书', '琪亚娜', '手书', '崩坏3', '崩坏3手书', '崩坏3同人大电影', '崩坏3生日会', '崩坏3八周年+', '崩坏三', '崩三']",2024-09-10 18:00:00
星期一的白日梦,伽喱柠茶_,https://www.bilibili.com/video/BV1bkp7emEZs,61.8万,104,Bgm：孤独的鸟 - 惘闻,10.7万,2663,10.7万,878,"['UP！原创动画', '动画', '同人·手书', '动画', '自制', '原创', '原创动画', '芊子兔', 'OC', 'Blender', 'UP！原创动画3.0超时空高校季']",2024-09-09 13:59:48
高俅怒斥国足0：7输球,王与也行,https://www.bilibili.com/video/BV13Bp7enEba,89.2万,1223,Not Found,7.9万,1.1万,7.9万,1.4万,"['鬼畜星探企划', '鬼畜', '鬼畜剧场', '国足', '搞笑', '国足日本', '0:7', '高俅', '中国男足', '沙雕', '范志毅', '国足输球']",2024-09-09 13:55:37
【龙族：卡塞尔之门】《最后的旅行》剧情手书｜ 公测主题曲,哈米伦的弄笛者,https://www.bilibili.com/video/BV1JE4hejE7N,62.8万,714,"最后的旅行
“我们都是小怪兽，有一天会被正义的奥特曼杀死。”
“如果世界不喜欢你，那它就是我的敌人了。”
——在那天，红发的女孩笑着和你告别。

 STAFF表（排名不分先后）
主策划：哈米伦的弄笛者
主笔：大写的TY
文案：吱咕咕咕咕
分镜：阿律
画师：酱油；陈_藏藏器；夏至君Xzone；浅川未白；浅海ACG；板烧章鱼球；永乐界；二扯领证喽；砜砜在肝了；N-杯水；枸杞；沉默；高广月；辉羽；之画；没错儿
后期：沭沐rle
封面：佑木，李缘忻
音乐部分
作词：陌离【浮声未歇】
作曲：164
演唱：鹿火Cavy
编曲：忒格路
制作人：刘鑫磊",3.1万,1.7万,3.1万,1.3万,"['《龙族：卡塞尔之门》龙蛋狂欢节', '动画', '同人·手书', '同人', '手书', '龙族', '绘梨衣', '手机游戏', '龙族卡塞尔之门', '满眼都是你的白月光', '被龙族记忆硬控30s', '最后的旅行']",2024-09-11 12:00:00
一亿年后的国足,碧天蓝钻,https://www.bilibili.com/video/BV1kPpeemEhR,276.7万,1457,制作：碧天蓝钻,14.7万,1.1万,14.7万,1.7万,"['鬼畜星探企划', '鬼畜', '鬼畜剧场', '国足', '搞笑', '范志毅', '海参', '鬼畜剧场']",2024-09-08 12:02:26
陈翔六点半：你以为的你以为真的是你以为的吗？,陈翔六点半,https://www.bilibili.com/video/BV17UpEeYEWT,166.3万,957,Not Found,4.8万,5582,4.8万,1631,"['B站小剧场', '影视', '小剧场', '法润彩云南', '2024年国家网络安全宣传周云南省活动', 'B站剧情创作人2.0']",2024-09-09 18:52:25
只需30秒，你竟然发明了斗拱 #结构设计 #涨知识 #科普 #斗拱,阿鹏哥哥探结构,https://www.bilibili.com/video/BV1kGpLe8EGp,54.3万,479,Not Found,13.4万,2974,13.4万,1062,"['知识', '科学科普', '科普', '结构', '涨知识', '知识科普', '古建筑', '斗拱', '结构设计', '古建筑之美']",2024-09-09 11:37:13
我送了15个，青天大老爷还会还我清白吗,磊哥游戏,https://www.bilibili.com/video/BV1xipneJEuR,98.8万,1364,我送了15个，青天大老爷还会还我清白吗,7.6万,2949,7.6万,756,"['游戏', '手机游戏', '王者荣耀']",2024-09-10 00:00:00
逛了逛纽约的印度,哈莉不是波特,https://www.bilibili.com/video/BV1CupLeaEwb,88.7万,2911,_,3.9万,5237,3.9万,2107,"['跨文化研究小会', '生活', '日常', '印度', '生活', '歪果仁', '日常', '纽约', '生活记录', '美国', 'vlog', '记录', '跨文化研究小会4.0']",2024-09-09 19:05:00
国足1:2不敌沙特，天胡开局也能崩盘？,何胜0423,https://www.bilibili.com/video/BV1Wd4YeZEqG,164.8万,1.2万,"梭渔湾球场响起了下课声，留给伊万的时间还有多少？
留给中国队的时间又有多少？哎...

感谢视频部分素材提供",5.4万,3567,5.4万,4175,"['国足世预赛前方观赛团', '运动', '足球', '体育', '世界杯', '中国', '中国足球', '中国队', '国足', '足球', '退钱哥']",2024-09-11 05:14:49
要失业了！,农民工老吕本人,https://www.bilibili.com/video/BV1Rm48eiE3p,55.8万,779,-,12.9万,6.5万,12.9万,666,"['美食', '美食记录', '正能量', '生活记录', 'Vlog']",2024-09-10 20:37:25
【戴建业】来到钱塘江，品味那些大浪淘沙后留下来的经典,戴建业老师,https://www.bilibili.com/video/BV1G9pjeHEiH,372.8万,620,无数诗人魂牵梦萦的钱塘江，我来了。讲一首冠绝古今的观潮名作，与各位分享。,1.5万,3251,1.5万,789,"['知识', '人文历史', '人文', '文化', '人生', '诗词', '文学', '钱塘江', '白居易', '杭州', '戴建业', '奥迪A8L霍希']",2024-09-10 00:00:00
奇葩餐厅为何总扎堆上海？2300一位中华板前料理！｜头灶,胡吃海喝Rzz,https://www.bilibili.com/video/BV1KDp7eGEPH,100.2万,1977,-,6.1万,2631,6.1万,2248,"['秋收九月·美食团圆会', '美食', '美食侦探', '秋日美食吃喝大赏']",2024-09-09 21:40:36
记录一下，最后一次拍这个转场咯,良田田田,https://www.bilibili.com/video/BV1VypWe6E7b,129.2万,364,-,14.8万,2674,14.8万,156,"['时尚', '时尚潮流', '摄影', '日常', 'Vlog']",2024-09-10 08:28:07
他出了个名刀司命！,尴尬的铁根er,https://www.bilibili.com/video/BV1iypxeEEjd,117.0万,509,-,5.8万,1593,5.8万,710,"['游戏', '手机游戏', '宝可梦', '搞笑', '宝可梦大集结', '宝可梦大集结终极测试']",2024-09-10 11:48:40
《归龙潮》长命锁PV | 有心没心，何者能活？,归龙潮,https://www.bilibili.com/video/BV1XK4zexEZc,229.1万,632,"「我用自己的心换了什么？」
「商业机密~没有心，才能活得更好，赚的更多。」
「所以，你也想典当自己的心么？」

➤《归龙潮》全平台公测预下载现已开启！
✦公测开启时间：9月13日10:00
✦立即前往下载：https://www.biligame.com/detail/?id=109978✦预下载指引：https://www.bilibili.com/opus/975737550873296953",4.9万,7120,4.9万,4392,"['游戏', '手机游戏', 'PV', '归龙潮', '归龙潮公测定档', '归龙潮913公测', '长命锁']",2024-09-11 19:04:29
《科摩罗》第1集：独闯非洲神秘岛国，深海诡异怪声环绕，还好最后大龙虾收获满满,OK哥环球探海记,https://www.bilibili.com/video/BV1EmpEePEPS,74.7万,4317,Not Found,5.5万,1.4万,5.5万,1223,"['跟着UP主看世界', '生活', '出行', '荒岛', '非洲', '红树林', '龙虾', '无人岛', '岛国', '海钓', '荒野探索', '抓龙虾']",2024-09-10 12:00:00
辛普森的救赎,拧不动啊真拧不动,https://www.bilibili.com/video/BV1ojpeezEvA,267.9万,311,-,3.5万,956,3.5万,172,"['整点电子榨菜', '游戏', '单机游戏', '辛普森一家', 'VR', '电子榨菜']",2024-09-08 12:42:57
这时发动机轰鸣声似乎与你出生时的啼哭声渐渐重合,哈基米蛋鸭,https://www.bilibili.com/video/BV19KpveKENg,175.6万,923,这时发动机轰鸣声似乎与你出生时的啼哭声渐渐重合#猫meme#内燃机#山洪救母#故事源于网络,14.0万,8126,14.0万,1272,"['搞笑小剧场', '生活', '搞笑', '猫meme', '山洪救母', '故事源于网络', '内燃机', 'BILIBILI金电视奖']",2024-09-08 10:20:25
【王老菊】黑神话悟空13：意未竟，焰不熄（完）,怕上火暴王老菊,https://www.bilibili.com/video/BV19JpneFEeM,57.8万,2.7万,Not Found,3.2万,3.6万,3.2万,766,"['游戏', '单机游戏', '黑神话悟空', '黑神话']",2024-09-10 00:18:57
有想给我出难题的请将图片发到评论区,隔路脑,https://www.bilibili.com/video/BV1YJpaefEs1,126.7万,2636,-,8.1万,1116,8.1万,1470,"['动画', '综合', '灵能百分百', '动漫分析']",2024-09-08 07:52:08
我爸被撞没死掉，真有后福，有给钱的，还有给安排新车的,龙腾虎跃龙兽医,https://www.bilibili.com/video/BV1qZHDeQEEX,434.7万,1.0万,Not Found,55.1万,9.0万,55.1万,3475,"['了不起的新农人', '生活', '三农', '途岳新锐', '上汽大众', '小青年大丰收']",2024-09-07 17:00:00
《讨厌的同事就吃掉》,伤心欲茄222,https://www.bilibili.com/video/BV1eb4heBEL6,84.4万,737,-,10.7万,3742,10.7万,5417,"['搞笑研究所', '生活', '搞笑', '搞笑', '八嘎', '搞笑研究所2024 5.0']",2024-09-10 17:54:16
30岁了！还被老师教训,乡村教师日记,https://www.bilibili.com/video/BV1MEpxeTEY3,77.6万,3251,欢迎宋老师的到来，祝大家教师节快乐。,4.5万,2.1万,4.5万,1500,"['宝藏老师寻人启事', '生活', '三农', '生活记录', '搞笑', '校园', '丁老师', '女教师', '记录', '老师', '教师', '今天开学']",2024-09-10 13:11:52
强迫戴建业听我朗诵《师说》，倒反天罡！,有山先生,https://www.bilibili.com/video/BV1RJHDemEQs,71.9万,3798,《师说》是唐代文学家韩愈创作的一篇议论文。文章阐说从师求学的道理，讽刺耻于相师的世态，教育了青年，起到转变风气的作用。文中列举正反面的事例层层对比，反复论证，论述了从师表学习的必要性和原则，批判了当时社会上“耻学于师”的陋习，表现出非凡的勇气和斗争精神，也表现出作者不顾世俗独抒己见的精神。全文篇幅虽不长，但涵义深广，论点鲜明，结构严谨，说理透彻，富有较强的说服力和感染力。,4.5万,1.8万,4.5万,2325,"['宝藏老师寻人启事', '知识', '人文历史', '高考', '学习', '校园', '成都七中', '百大', '课文', '唐宋八大家', '韩愈', '教师节']",2024-09-09 12:00:00
刚认识vs熟悉后,ssi小许,https://www.bilibili.com/video/BV1rVpLefECk,170.2万,89,-,13.8万,343,13.8万,1443,"['生活', '搞笑', '娱乐', '生活记录', '段子']",2024-09-09 11:49:40
《青春旅行团》删掉的素材，被我剪出来了！！！,宝剑嫂,https://www.bilibili.com/video/BV1DVpxezEYV,53.0万,959,呀哈哈～一些小碎片！但想好好记录下来！好开心好幸福的旅行～,5.6万,1.4万,5.6万,1222,"['随手记录我的生活碎片', '生活', '日常', '日常', '生活', '旅行', '搞笑', '美食', 'vlog', '青春旅行团', '友情', '记录', '生活万花筒14.0-给生活的planB']",2024-09-10 13:41:57
“跳河的是妈妈，淹死的是小姨”,歪歪的猫猫剧场,https://www.bilibili.com/video/BV18cpbeLEuQ,74.9万,871,-,10.5万,1.1万,10.5万,4056,"['影视', '短片', '感人', '猫meme', '小姨']",2024-09-08 00:19:26
童年的一次挨打经历,香蕉猫的快乐生活,https://www.bilibili.com/video/BV1BmpEeAEun,140.3万,69,-,12.9万,300,12.9万,472,"['猫meme演我精神状态', '生活', '搞笑', '小时候', '90后', '可爱', '搞笑', '童年', '经历', '搞笑新星训练营2024 3.0']",2024-09-09 18:39:30
开局一只猴，装备全靠抢，这一路比取经都难啊！,拓卡帕yo,https://www.bilibili.com/video/BV1zvpvejEhm,133.1万,326,Not Found,3.2万,519,3.2万,63,"['游戏', '单机游戏', '搞笑', '娱乐', '实况解说', '杨戬', '游戏实况', '黑神话悟空', '黑神话', '沙雕', '动作游戏', '如意金箍棒']",2024-09-08 19:10:53
《黑神话悟空》“区区黄眉...孩儿们，踏平小西天！”,妙脆饺斗士,https://www.bilibili.com/video/BV1VMpqekEpi,73.4万,1591,"喜欢的老爷们~赏个三连可好。

持续更新各种活，求关注鸭~！！",5.9万,2705,5.9万,4218,"['黑神话天命人来也', '游戏', '单机游戏', 'GMV', '4K', '混剪', '黑神话悟空', '黑神话悟空混剪', '黑神话混剪', '黑神话分身', '黑神话毫毛', '高燃', '《黑神话：悟空》8.20 直面天命']",2024-09-08 23:35:00
《新回合制》作者：飞霄,企鹅带带北极熊,https://www.bilibili.com/video/BV1Nypse8Ee1,103.0万,441,真的不关注一下北极熊吗 T T,9.3万,1231,9.3万,7700,"['崩坏：星穹铁道创作者激励计划', '游戏', '手机游戏', '搞笑', '手机游戏', '崩坏：星穹铁道', '飞霄', '崩坏星穹铁道2.5创作者激励计划']",2024-09-10 15:55:27
【半佛】你知道五级能耗空调有多可怕吗？,硬核的半佛仙人,https://www.bilibili.com/video/BV1jM4m1a724,91.2万,877,三体人看到电费都傻眼,5.0万,1781,5.0万,3304,"['财经市场热点观察', '知识', '财经商业', '学习', '财经', '生活', '魔幻', '科普', '创业', '空调', '生意', '商业', '理财能手养成计划']",2024-09-10 17:00:00
世界渲染大赛TOP5公布➡️为什么是他们获奖？,CG快报,https://www.bilibili.com/video/BV1fypEeNEZt,100.3万,1139,"视频素材来源赛事官方及选手主页
大家也可以去关注一下第二名的@考拉OK 大佬哇！",3.7万,1745,3.7万,1197,"['第九届世界渲染大赛', '知识', '设计·创意', '动画', '建模', 'CG', '渲染', '短片', '3D', '渲染大赛', '热点', '行业']",2024-09-09 19:10:41
粉丝很怪美食小秘方，第七期！,神奇海挪,https://www.bilibili.com/video/BV1xnpvedEiH,169.4万,2329,不知不觉来到了第七期！(●'◡'●),5.5万,2905,5.5万,1008,"['bilibili食界杯', '美食', '美食制作', '美食教程', '美食制作', '甜点', '甜品', '美食', '美食vlog', '美味', 'Vlog']",2024-09-08 19:02:31
革命狂人托洛茨基！全世界无产者需要不断革命？,思维实验室,https://www.bilibili.com/video/BV1WjpJeVEmh,48.0万,1521,"参考资料：
先知三部曲 武装的先知
托洛茨基自传",3.2万,1.4万,3.2万,2372,"['知识', '人文历史', '俄罗斯', '历史', '斯大林', '乌克兰', '托洛茨基', '无产阶级', '列宁', '共产主义', '不断革命']",2024-09-09 18:50:16
我建议全国高校配套工地自助餐,闪电当然是扔,https://www.bilibili.com/video/BV1yZpYeQE9w,84.7万,565,-,14.8万,773,14.8万,1064,"['大学迎新指南', '生活', '搞笑', '搞笑', '动感潮玩迎新会', '大学生', '高校', '食堂', '必剪创作']",2024-09-08 12:23:07
“节奏感小曲，英文歌合集”,挽风丶Sama,https://www.bilibili.com/video/BV1MXHSeTEST,229.5万,651,Not Found,6.1万,1.9万,6.1万,909,"['电台新星征集令', '音乐', '电台', 'BGM', '英文歌', '音乐选集', '宫格音乐', '小曲', '节奏感', '精选歌单', '日推歌单', '电台新星征集令2.0']",2024-09-06 13:42:01
【楚门的世界】“假如某天见不到你”,帕克剪,https://www.bilibili.com/video/BV1NQp7erEbN,35.3万,128,祝你们 早安 午安 晚安,10.9万,5812,10.9万,712,"['影视神仙剪刀手', '影视', '影视剪辑', '电影', '影视剪辑', '金凯瑞', '经典电影', '楚门的世界', '神仙剪刀手5.0', '高分电影']",2024-09-09 21:18:09
这大概是我们有史以来最离奇的一期视频。。,大豪夫妇,https://www.bilibili.com/video/BV1ESHZeGE13,405.9万,1398,Not Found,5.9万,4254,5.9万,2508,"['随手拍秋天', '生活', '出行', '收藏这个秋天', '生活记录', '高能', '钓鱼', '奇葩', '大豪夫妇', '记录', '离奇', '海钓']",2024-09-07 14:11:48
全网第一个跟着黑神话游全古建的外国天命人,京城小雷ALEX,https://www.bilibili.com/video/BV1aGpxegET9,73.0万,4217,Not Found,3.2万,1.5万,3.2万,1394,"['外国人如何看黑神话悟空', '生活', '日常', '旅游', '中国', '生活记录', '歪果仁', '文化', '黑神话悟空', '山西', '古建', '山西古建', '跨文化研究小会4.0']",2024-09-10 19:00:00
飞机工程师，帮我的帝豪改自动驾驶？,极速拍档,https://www.bilibili.com/video/BV1Xv4YeGED3,55.0万,5449,Not Found,4.4万,2.3万,4.4万,3422,"['汽车', '汽车生活', '4K', '云南', '改装', '帝豪雷神', '工程师', '国产车', '帝豪', '吉利汽车', '辅助驾驶', '民间科学家']",2024-09-11 11:00:00
原神奥林匹克运动会 - 3丨丨Teyvat Olympic   テイワット運動会 - 3,GameTips原神,https://www.bilibili.com/video/BV1DwpJeXECe,30.3万,580,"原神奥林匹克运动会 - 3丨丨Teyvat Olympic  テイワット運動会 - 3（提瓦特奥林匹克运动会 - 3）
制作：
のをか
@nowoka_
https://x.com/nowoka_

#原神 #駆け抜けろ灼熱のナタへ #ナタ
#ムアラニ #カチーナ #キィニチ
ーーーーーーーーーーーーーー
オープンワールドRPG『原神（げんしん）』好評配信中！

▼ダウンロードはこちらから
【PC、App Store、Google Play】
https://hoyo.link/1oLkFOAL
*恒常★5キャラクターも無料招待可能です！累计20連分の紡がれた運命！
ーーーーーーーーーーーーーー
監督/コンテ/作画監督/色彩設計/美術：のをか
https://x.com/nowoka_ 
  
 / @nowoka4345   

原画：のをか、あこそれ、ういう、ウサホリ、大文字のあーる、さらんらっぷ。、
つもっき、ねこパンツ、はまち、ぴろ式、ピンぽんぽ、三木達也、mu0/むぉ
もふじろ～。、をんたま、humuu、JDGE、maribou、StudioXD

動画：紺のプリン、めだい、矢倉 顯、StudioXD

仕上げ：雨回路、佐々木航汰、多古シュウ、旅び藤、野口極、
ピンぽんぽ、深瀬佑、れでぃば、my0nruri

撮影：をんたま、のをか

音響効果：YAMAAD

ゲーム内効果音録音
クレジットデザイン：めがっちP

ロゴデザイン：Potiko
ーーーーーーーーーーーーーーーー
Direction/Conte/Animation Director/Color Script : Nowoka

Key Animation : Nowoka/Akosore/uiu/usahori/o\_mozi\_R/saranrappu/
tsumokki/nekopants/Hamachi/pirozhki/Pingpongpo/Tatsuya Miki/mu0/
MOFUJIRO/wontama/humuu/JDGE/maribou/StudioXD

In-Between Animation : konno pudding/Medai/Ken Yakura/StudioXD

Painting : ukairo/Kouta Sasaki/Tako Shu/TabibITO/Kiwamu Noguchi/
Pingpongpo/Yu Fukase/Readybug\_/my0nruri

Composite : wontama/Nowoka

Sound Design : YAMAAD

Game Sound Recording
Credit Design : Megatti P

Logo Design : Potiko
ーーーーーーーーーーーーーー
【兑换码】：
ギフトコード：BlazeToNatlan
原石*100及び大英雄の経験*3をすぐ獲得可能！10月9日まで有効
ギフトコード：DT4BZD5RT5U9
原石*60及び冒険家の経験*5をすぐ獲得可能！10月30日まで有効

※本動画はプロモーションを含みますが、二次創作物になります。
企画や構成についてはクリエイター様の特色を活かして制作いただいておりますが、動画内に含まれる二次創作物、表現内容は『原神』公式とは一切関係ございません。""",5.1万,5897,5.1万,2585,"['游戏', '手机游戏', 'GenshinImpact', '原神奥林匹克运动会', '提瓦特奥林匹克运动会', '@nowoka_', 'Olympic', 'のをか', 'HoYoFair', 'GameTips原神', '原神同人节目', 'GameTipsStudio']",2024-09-09 19:31:27
来啦！冠军小面！是谁的DNA动了,干饭三健客,https://www.bilibili.com/video/BV1frpjebEFL,92.2万,988,Not Found,4.5万,4678,4.5万,2731,"['美食', '美食记录', 'EDG', '无畏契约', '重庆小面', '健身餐']",2024-09-09 17:30:00
手机后盖磁吸小镜子,喜欢拍照的皮皮,https://www.bilibili.com/video/BV1K74qe3Er6,92.3万,55,-,4.6万,1554,4.6万,2445,"['生活这件小事', '生活', '日常', '必剪创作', '生活万花筒14.0-给生活的planB']",2024-09-11 14:08:11
黄河还是很危险的,美食环游流浪记,https://www.bilibili.com/video/BV1jvpYeBEif,185.8万,1308,-,16.1万,1357,16.1万,3383,"['美食', '美食测评', '大连', '生活记录', '蛏子']",2024-09-08 13:25:36
说谎的人就会爆炸。,晚安Goodnight_,https://www.bilibili.com/video/BV1hjpteLEfG,82.2万,352,Not Found,13.3万,4977,13.3万,3543,"['动画', '综合', '原创动画', '轻漫计划', '恋爱日常']",2024-09-07 18:00:00
最新世界纪录解说 国人玩家再创新高 50分58秒速通黑神话悟空,隔壁老王_QAQ,https://www.bilibili.com/video/BV1FipxeRECe,87.8万,7927,"原视频：BV18nHdepEUFBGM：王进打高俅—赵季平
            Night Running—Chris Doerksen
            Trance Music for Racing Game—Bobby Cole
            Shooting Stars—Bag Raiders
            云宫迅音—许镜清",2.7万,6439,2.7万,8153,"['黑神话天命人来也', '游戏', '单机游戏', '解说', '国人', '孙悟空', '世界纪录', '黑神话悟空', '黑神话', '速通', '邪道', 'bug', '《黑神话：悟空》8.20 直面天命']",2024-09-10 14:05:00
只要是这种乘客，司机师傅一律免费,狂飙的张狼,https://www.bilibili.com/video/BV128pEeyEsd,77.0万,79,Not Found,11.4万,186,11.4万,170,"['生活', '搞笑', '高能', '乘客', '抓奸', '出租车', '司机', '热心市民']",2024-09-09 22:55:00
卖不完怎么办？,日成烧腊_阿深,https://www.bilibili.com/video/BV1Zr48erERk,128.8万,114,-,8.6万,647,8.6万,128,"['秋收九月·美食团圆会', '美食', '美食记录', '高能', '创业', '街头美食', '日成烧腊', '猪肉', '探店', 'Vlog', '脆皮烧猪肉', '秋日美食吃喝大赏']",2024-09-10 19:47:38
